Seller ID,Product ID,Price,Old Price,ADO,Stock,Rating,Offshore Seller
468876,81765704,99.89,335.17,0.09,3017,4,False
665408,94259403,292.84,509.08,0.03,8729,2,False
900090,48671194,930.01,934.77,0.26,6512,4,False
626811,86322577,222.21,363.76,0.95,7368,4,False
158107,81049603,426.77,752.34,0.41,2786,1,False
869732,33069045,814.72,4065.2,0.18,7584,1,False
660620,33918775,194.02,194.02,0.62,5346,5,False
469277,82479923,346.25,830.48,0.03,2657,1,False
354597,78954686,953.75,2494.82,0.75,1877,3,False
957661,18936708,360.97,637.11,0.56,8257,3,False
765532,29396986,843.45,843.45,1.0,6979,1,False
560248,15027666,196.75,741.03,0.81,5685,4,False
848279,57190765,303.84,703.81,0.41,9119,2,False
988756,95974762,149.27,371.4,0.36,7999,2,False
504377,74219738,682.7,4733.09,0.47,6461,2,False
818398,32985172,680.89,680.89,0.43,5112,4,False
642046,94303285,332.31,1526.78,0.52,5508,3,True
113746,60535888,597.78,2507.07,0.37,6251,1,False
375152,19300200,471.73,1969.71,0.64,8691,2,False
175213,40543184,257.99,1522.73,0.8,1041,3,False
402833,64100174,31.57,49.7,0.08,1484,1,True
237156,28479641,692.72,1918.51,0.61,6349,4,True
745060,80978201,532.68,532.68,0.27,1376,3,True
472058,49403264,505.39,1713.06,0.63,9737,5,True
276859,42431125,931.0,2461.31,0.6,5723,3,False
861060,62585081,743.34,916.57,0.87,6947,5,True
419128,96576533,968.95,5857.23,0.29,2180,4,True
765814,44500860,926.47,4117.6,0.03,7186,2,True
541456,68485164,684.43,1649.25,0.23,2398,3,True
147622,73084705,492.14,983.41,0.08,6668,2,False
967283,96986289,986.55,1331.98,0.48,4659,4,True
630267,84354741,621.37,904.84,0.87,6874,2,False
317404,50064418,529.35,733.04,0.92,3477,1,True
441874,62123073,596.7,701.43,0.27,132,1,False
750898,50324307,191.94,899.05,0.62,1753,4,False
241574,39946460,311.55,328.95,0.14,1335,1,False
733378,43348186,253.31,975.52,0.67,7526,5,True
716231,99872672,140.28,985.56,0.28,9160,4,True
502707,85453075,521.8,521.8,0.71,1686,3,True
634336,44392152,966.71,2746.15,0.7,3245,5,False
821928,59691353,896.29,3397.04,0.77,1257,3,True
338544,20637042,219.14,1903.38,0.34,660,3,False
789283,40205422,169.61,318.09,0.01,2934,5,False
330060,65624773,889.25,1667.92,0.04,2586,5,True
880338,82469123,292.99,292.99,0.83,7885,5,True
632446,45636398,247.39,1554.82,0.55,824,3,True
414004,58045003,747.68,1086.87,0.14,6372,1,True
886770,83498803,541.33,739.81,0.3,3434,3,False
816333,71118468,559.37,3705.5,0.16,4966,5,True
108934,54252074,696.18,868.05,0.23,5920,4,False
937549,50683304,698.04,1742.1,0.32,7967,2,False
827339,32964682,165.25,415.61,0.62,10000,1,False
744658,31275671,783.27,805.34,0.19,8636,4,False
189891,91407542,836.41,1997.34,0.96,7653,5,False
880397,60318152,942.98,5182.34,0.5,5265,1,False
732245,59012578,266.54,421.83,0.24,710,3,True
346562,15204756,53.31,84.24,0.43,9699,2,False
434721,27367930,592.29,1130.49,0.41,2005,3,True
734973,43779055,496.5,1920.16,0.94,2152,5,True
502550,35024023,58.7,428.36,0.84,8566,3,False
207835,72227339,916.47,1378.84,0.95,7925,1,True
323947,50043380,742.14,1757.31,1.0,4480,4,False
726440,78536717,899.61,899.61,0.2,3554,2,False
385045,97516729,252.82,475.18,0.04,1005,2,False
539933,25282473,467.83,750.57,0.21,3326,4,False
284630,47960368,155.12,1081.58,0.26,9742,4,True
311942,49355071,212.97,1004.01,0.32,3122,1,False
468479,53694494,293.69,653.73,0.08,4628,1,True
509436,78844695,63.52,194.19,0.54,7742,2,True
828325,87255068,290.49,476.41,0.02,8412,4,False
321013,97815300,797.3,2356.82,0.49,6998,5,False
984417,44646823,291.91,446.56,0.67,2776,5,False
699904,55870496,445.86,694.54,0.8,680,3,False
973276,50559951,589.93,2128.86,0.26,5880,2,True
448478,91941991,677.56,2279.5,0.2,793,4,True
376859,12605573,92.55,753.5,0.07,358,1,True
646006,19782413,11.53,31.32,0.64,5687,4,True
137876,12777939,583.91,1616.71,0.03,1394,5,False
538389,17454993,715.88,2784.15,0.93,9847,5,False
533935,49362041,178.03,832.36,0.14,4976,1,True
237140,88424217,805.83,3507.45,0.61,9193,5,True
906230,15432326,789.7,1176.14,0.99,904,5,True
791050,46938209,29.31,170.8,0.25,3168,1,True
375512,15844191,48.35,66.76,0.94,382,3,False
240484,82272634,335.18,512.73,0.7,5784,4,False
244447,10297170,293.48,763.08,0.69,3477,4,False
890918,41865218,707.2,1601.66,0.19,7441,4,False
614687,82313030,230.5,230.5,0.53,3568,5,True
388205,58938253,763.43,1525.57,0.61,5737,4,False
524855,13073573,454.98,2507.92,0.95,8158,1,True
779187,85549690,92.71,128.39,0.4,4477,4,False
669169,56891727,897.56,4440.88,0.47,8242,1,True
996258,40522153,492.09,2224.61,0.31,9615,2,True
788194,65318800,96.63,524.95,0.76,9138,1,True
150381,65761191,976.17,7216.23,0.34,2175,3,False
593758,28485720,119.3,119.3,0.4,4870,1,True
623814,64827136,580.73,3414.51,0.52,6565,2,True
738114,26627998,170.88,323.81,0.74,3334,5,False
547874,10865780,999.23,5986.5,0.83,7044,5,False
159145,64463882,376.46,2142.97,0.97,9491,2,True
279208,80147238,305.37,1621.9,0.71,1140,5,True
129287,81897839,916.62,2143.69,0.06,5924,3,True
105759,55401684,605.81,1352.97,1.0,1436,2,False
461918,48874439,318.04,2075.76,0.78,1126,2,False
197174,37796037,492.2,4156.84,0.2,3291,1,True
401799,15575794,159.24,773.46,0.52,2931,1,False
100071,70966088,493.65,876.81,0.31,7698,4,True
331221,83116781,978.99,3299.62,0.33,3430,2,False
614681,48260045,704.93,1387.38,0.04,8664,1,True
234443,39605461,10.75,46.42,0.24,6617,5,True
463274,91221188,283.9,453.64,0.23,8148,2,True
117701,34573384,982.88,1150.2,0.85,337,5,False
290454,69538457,451.42,1727.18,0.8,8138,5,True
711968,50943386,318.46,318.46,0.2,5054,1,False
771831,76717550,196.39,276.49,0.34,6554,5,True
949984,71381488,634.11,1553.64,0.58,4904,4,False
726074,33066673,803.37,2883.96,0.5,5638,5,False
924572,74556928,686.63,820.5,0.9,249,4,True
883552,54402917,438.22,656.15,0.32,5,4,False
866535,81355059,718.57,1840.09,0.79,5936,2,True
835675,57274831,941.67,987.71,0.45,150,2,True
823360,43379313,997.7,1532.54,0.33,2022,5,True
412349,76894627,606.78,2203.87,0.06,509,5,False
655469,41622747,53.92,100.95,0.47,5444,5,False
935465,58804023,384.49,1519.68,0.23,4732,4,True
756079,46546753,890.8,1473.08,0.66,6348,5,True
305835,83221198,674.18,1835.86,0.58,2029,1,False
878327,50782857,504.9,2008.49,0.81,8005,1,False
151260,61345990,84.26,392.73,0.59,7281,1,False
839999,70585491,933.74,933.74,0.75,7807,4,False
225480,56430608,580.24,1298.43,0.86,1628,5,False
821967,20466018,942.93,1207.64,0.29,5508,4,True
323735,25500882,596.5,2004.47,0.5,6200,3,False
759447,72714164,308.78,2227.13,0.16,6176,2,True
355939,65834849,813.46,2658.67,0.96,5039,4,True
333736,23788207,328.37,1844.73,0.6,698,3,False
986861,63161834,290.41,1548.73,0.17,4594,3,True
757991,47239047,207.34,818.86,0.71,7283,3,False
139869,16397883,552.28,3513.92,0.91,4927,3,True
944892,89563285,338.78,546.66,0.94,1930,2,False
161718,58028733,67.5,229.71,0.81,2734,1,False
819145,35225905,681.19,1447.48,0.07,104,5,True
692378,65589184,447.79,1899.4,0.98,7121,3,True
905281,14029529,936.1,1099.01,0.3,7913,1,False
223065,94847817,729.11,1430.42,0.72,7829,4,False
126452,76149206,867.96,2664.96,0.45,863,1,False
566749,18806757,862.23,3606.45,0.2,4293,2,True
583316,73457819,48.58,131.81,1.0,4073,5,False
961407,58832222,960.29,960.29,0.15,7157,2,True
727211,73674759,174.52,174.52,0.97,1153,5,False
365254,72844077,891.08,1334.09,0.15,3476,5,False
938330,51689613,982.58,1238.91,0.61,8135,2,False
686110,89590753,343.38,343.38,0.2,1769,3,True
733002,91177993,229.83,229.83,0.79,5848,5,False
675963,56968828,251.0,642.45,0.82,3268,1,True
270720,41886401,151.77,1003.65,0.17,470,1,False
440654,84515265,505.24,2662.42,0.44,6979,3,True
403394,29035983,866.81,997.53,0.68,2902,5,False
359570,83791990,292.48,687.9,0.48,5941,5,False
874401,33570144,366.09,1124.47,0.46,4053,5,True
142462,40890416,949.46,1268.31,0.35,9387,5,True
465578,22444488,661.23,2746.98,0.34,797,5,True
474356,29319700,545.7,1261.71,0.49,7333,3,True
562394,80863112,880.1,2281.0,0.53,8043,5,False
138249,15036932,562.79,562.79,0.41,8576,1,True
154700,86849978,963.52,2723.06,0.13,7658,3,False
875146,43890984,428.0,1105.47,0.64,6887,3,False
284299,11585496,431.41,636.99,0.18,4297,5,False
800149,79808648,391.09,587.28,0.57,4276,2,True
663889,83054232,213.65,325.13,0.22,7842,2,True
672660,39479835,69.36,128.25,0.14,2448,3,True
456259,45759596,959.63,1597.12,0.99,4258,5,True
127881,62726176,800.61,1614.4,0.04,1086,5,False
446665,57415939,191.53,353.36,0.82,8358,5,False
411040,67600132,465.14,960.53,0.52,8785,3,False
744674,24556162,523.37,1994.36,0.29,7360,5,False
668924,97172264,996.54,4717.0,0.64,2364,2,True
273647,18454445,119.1,422.38,0.96,9841,1,False
737955,52844131,20.83,20.83,0.55,9675,1,False
637939,92592481,974.86,3269.47,0.84,57,5,False
354173,55902034,408.55,693.89,0.73,6630,1,False
500413,66734109,947.27,1500.09,0.0,1611,3,False
541310,75624405,826.13,1769.9,0.41,4297,2,False
901716,50228372,535.13,1796.47,0.76,4544,1,False
149954,41714075,663.35,2492.98,0.18,784,3,False
765475,19759589,743.47,3162.32,0.25,6561,1,False
269396,44938081,423.91,847.85,0.06,7627,1,False
227961,63485756,845.24,3786.24,0.55,2668,2,True
291432,48138777,923.57,2302.56,0.84,5525,4,False
192713,20710059,241.99,410.15,0.1,1378,5,True
266864,12791220,705.44,2260.86,0.11,7790,2,True
396714,48969327,325.25,497.08,0.94,9040,4,True
108857,10645461,932.78,2341.36,0.8,8049,2,False
569324,77070298,379.77,1622.54,0.72,5966,4,True
348444,37594927,364.27,1040.65,0.99,7875,4,False
238771,93170580,677.53,689.69,0.07,6667,4,False
147698,88265507,849.79,5193.2,0.27,9625,1,True
540832,27465493,103.31,157.05,0.01,1802,4,False
432146,83496798,199.48,324.12,0.91,3664,1,True
845728,85359464,695.03,1722.65,0.87,3420,4,False
939250,31965611,991.3,2970.4,0.61,8528,5,False
478046,91754981,866.44,1501.06,0.23,8982,3,False
317583,43556206,892.76,4661.12,0.15,8297,1,True
494085,66730231,424.23,2748.66,0.05,180,3,False
613869,84236835,964.22,1910.49,0.15,9771,3,True
738198,11510270,320.83,2520.76,0.91,559,5,False
901389,70224429,355.09,759.57,0.12,8973,3,False
699832,96327971,19.75,36.5,0.35,6553,5,False
975383,98638125,541.6,1590.93,0.47,1374,1,True
537062,23124691,230.52,403.29,0.51,5807,2,False
171712,56527078,515.37,1175.32,0.63,2595,5,False
582346,68349320,110.02,984.91,0.98,6177,2,False
690663,12882757,94.49,620.26,0.6,9594,2,False
150068,21196200,924.68,2548.39,0.88,6848,1,False
895372,16412080,821.59,3732.03,0.29,2490,4,True
574452,94476218,68.76,68.76,0.06,1142,2,False
302045,53344711,978.47,2660.55,0.69,4783,2,False
611542,71892832,262.31,321.36,0.66,192,3,False
467687,77583844,941.36,5893.14,0.48,5408,2,True
513100,69930315,822.78,1043.62,0.7,8653,3,False
379072,15133276,756.0,1095.84,0.97,8146,5,False
279305,19525957,925.76,4891.46,0.92,3020,4,False
337198,81822751,630.19,666.97,0.52,9143,2,False
368942,44149296,723.99,3358.86,0.19,6329,3,True
235623,96378018,648.02,648.02,0.94,1363,1,False
742251,89657283,474.0,3387.21,0.01,8554,1,False
776808,62713117,784.49,1214.31,0.17,4419,2,False
576224,59887059,731.73,4140.39,0.83,2420,1,True
157691,89359467,803.42,2428.4,0.32,935,4,True
666664,48345840,458.19,1398.85,0.03,411,5,False
552197,15293473,674.76,3256.87,0.96,5926,4,False
685236,31492887,192.34,192.34,0.23,742,5,False
590399,17239732,807.68,1497.16,0.83,9993,4,False
969795,45639225,695.38,5025.95,0.15,4430,4,True
296052,12757507,315.22,413.45,0.51,322,5,False
675585,81250531,13.79,44.0,0.04,1410,2,False
959076,80411175,425.49,3401.4,0.51,4262,1,True
169579,54884555,737.04,3200.95,0.96,8845,2,False
236215,57056518,222.3,1158.07,1.0,7696,4,True
196292,63167244,567.93,856.51,0.66,5954,4,True
173992,67192482,59.57,149.99,0.21,430,2,False
434587,41844983,912.02,1787.69,0.97,5593,1,False
824241,16903974,138.48,368.4,0.62,5880,2,True
814684,56819066,762.0,1276.19,0.25,6614,2,True
911289,13136678,818.34,2374.99,0.55,9993,3,True
802481,45353518,809.4,3244.42,0.03,6127,2,False
250403,37229136,197.95,197.95,0.5,9114,4,True
166029,92664158,508.58,508.58,0.61,3307,1,True
162732,88772966,827.54,3121.9,0.72,8620,1,True
915575,74557482,68.27,251.07,0.93,6795,5,False
801974,81704955,152.26,593.89,0.61,8324,3,True
720355,15387796,917.64,2214.82,0.85,637,1,False
735648,51671963,539.91,711.94,0.43,4317,1,False
671537,68755042,47.63,262.16,0.53,5475,4,True
265500,25626653,893.89,893.89,0.62,4010,3,False
382693,67928351,290.23,606.32,0.04,812,4,False
541562,95645146,645.36,1489.22,0.34,5542,4,True
474015,29662369,410.41,2657.88,0.4,5956,2,True
632180,12150265,263.41,270.75,0.91,4901,1,False
349228,80339386,417.52,432.54,0.76,7752,1,True
530954,74211019,642.14,4342.0,0.99,1893,2,True
327751,26771718,658.95,2397.66,0.26,6551,4,True
374733,36307255,554.41,1161.45,0.94,5933,1,False
248374,75830216,527.43,860.8,0.04,5601,4,True
933053,94574172,131.46,430.09,0.51,2599,3,False
225271,57651878,604.97,604.97,1.0,3004,5,True
441225,35634557,198.74,461.5,0.97,7120,1,False
655686,23486482,888.92,5159.46,0.9,3145,1,False
752389,65068937,591.14,1762.55,0.65,8222,2,True
621741,47980635,937.68,3105.37,0.2,6475,5,True
842358,60498291,46.52,106.51,0.74,5164,1,True
397587,27775597,771.61,771.61,0.26,4186,2,True
719238,80068589,455.54,2007.76,0.85,9086,3,True
996679,55476597,385.29,1742.17,0.28,1819,4,True
315866,87510845,526.24,526.24,0.98,196,3,False
414948,86147023,421.41,1274.51,0.76,2023,5,True
562116,74299929,470.04,470.04,0.2,476,2,True
154238,79127439,185.49,589.02,0.47,537,5,True
839140,88118293,443.81,2842.54,0.79,7082,3,True
486660,38161529,165.58,190.56,0.83,1636,5,False
923375,89295988,469.56,3230.45,0.73,4101,4,True
891825,86940613,227.66,299.16,0.63,910,4,False
595607,71200401,136.37,253.27,0.64,2433,4,False
841587,28110273,357.96,850.5,0.33,5838,2,True
148268,90650308,714.08,3390.13,0.39,1851,4,False
576548,94996721,835.43,4368.59,0.48,1863,5,True
170327,38476950,540.59,2786.86,0.85,743,3,True
198975,92512284,984.06,1177.49,0.15,4233,4,False
949504,40168298,346.68,587.48,0.88,8859,3,False
868793,84958145,427.57,1099.8,0.95,8778,1,False
593515,35468789,508.6,916.94,0.06,5328,3,True
180587,45806370,940.95,1552.89,0.31,6735,2,True
259420,63393617,872.2,1249.39,0.28,4978,2,False
727250,27839333,271.82,539.25,0.98,583,4,False
538977,57611728,534.16,2440.76,0.55,7512,3,False
573239,98248377,363.58,427.88,0.89,1637,4,False
470037,95503405,264.38,1388.59,0.16,3543,1,False
616115,81364917,659.45,1966.17,0.68,1815,2,False
312972,15104000,393.91,2793.62,0.92,9440,5,False
171456,48509722,257.49,367.48,0.54,8256,5,True
825971,96289014,311.73,1466.2,0.48,2998,5,True
880321,70617347,68.75,131.01,0.8,2055,2,True
388108,30064285,398.15,1130.37,0.26,2829,3,True
952277,90213091,517.02,517.02,0.11,7646,4,False
459293,69054715,837.27,3631.04,0.8,8235,3,False
145723,10838471,273.52,282.38,0.75,7658,4,False
575652,43946949,166.57,1306.64,0.19,6678,5,True
966610,65462368,84.51,306.73,0.86,5240,3,True
704856,90613868,610.7,1172.32,0.77,8126,3,False
728028,29614787,924.59,4464.87,0.3,4141,5,True
357525,41033797,769.69,1783.62,0.87,521,3,False
762435,88218395,502.91,502.91,0.02,3648,5,True
432132,79158125,896.0,2102.07,0.71,3999,5,True
425356,79650045,343.06,562.91,0.06,3113,5,True
236907,48377042,147.77,577.94,0.59,7440,5,False
759470,36808569,872.97,4627.26,0.89,736,3,True
619667,83498372,790.56,3194.12,0.85,4080,2,False
570539,32926235,203.0,548.25,0.05,1924,1,True
531425,56604716,386.35,517.55,0.91,5346,5,False
806157,55834841,185.7,664.14,0.13,6004,3,False
936882,67583407,568.52,3103.04,0.3,6641,2,True
111990,86860629,185.29,528.47,0.08,5605,3,True
752674,65343152,894.0,2325.15,0.08,7565,5,True
862422,91788177,15.11,16.82,0.88,8536,3,True
856690,35580326,270.53,367.68,0.4,8236,1,True
217526,24009927,628.76,2643.35,0.16,4058,2,False
524266,42350371,242.06,1643.99,0.98,6593,4,False
868429,20815182,503.78,619.98,0.71,5862,1,False
220008,89385887,647.01,1369.05,0.87,6451,5,False
464171,45946990,686.3,3120.89,0.9,9112,5,True
132884,23500571,293.89,387.27,0.25,2068,4,True
120717,60670297,543.01,935.04,0.04,5664,3,False
842562,47929686,789.91,789.91,0.73,623,5,False
253343,26000880,771.39,3683.04,0.81,5644,5,True
862230,33291345,472.63,3196.65,0.09,5529,4,False
422525,78805839,172.86,224.83,0.69,3008,1,False
557587,36385828,596.55,829.91,0.82,425,1,True
640201,32851878,649.84,3279.88,0.32,7781,2,True
274405,44795194,147.15,163.89,0.9,6011,2,True
216918,19681248,389.19,534.05,0.94,8594,4,False
398384,85873989,199.57,543.35,0.04,9147,1,False
991514,47760566,164.71,463.48,0.74,7274,3,True
512458,75656637,119.62,221.06,0.37,3286,2,False
426885,83398482,66.87,378.73,0.34,8267,5,True
691843,53852475,569.41,634.17,0.3,7581,5,True
410169,26822160,469.89,469.89,0.62,4045,5,True
703224,53001470,69.71,202.94,0.1,420,2,True
152308,32148248,632.08,2377.52,0.66,4790,5,False
373197,75022152,798.54,2818.12,0.02,9901,2,True
169069,39217902,412.08,2998.38,0.86,3408,4,False
525618,40626085,594.74,4850.75,0.95,6341,4,True
164634,88181116,273.12,975.11,0.94,3321,3,True
339821,43302285,32.72,94.13,0.3,9928,5,False
453993,25060986,326.83,1745.21,0.91,3750,4,True
464196,91038667,268.23,1380.72,0.91,7885,5,True
355349,80028057,700.28,1340.4,0.7,5772,3,False
550219,16550435,298.42,1485.03,0.28,5867,5,False
443897,44512139,589.66,632.2,0.43,9486,1,True
789194,41390284,719.66,3302.0,0.23,3772,1,False
616313,79774639,941.16,941.16,0.63,4025,2,True
861173,93158431,443.84,3056.46,0.43,1294,1,True
469039,12705981,956.42,956.42,0.92,9723,3,False
231824,82181594,524.22,2943.04,0.95,2780,4,True
153691,28340089,869.75,869.75,0.21,3220,3,False
136129,87002327,906.31,906.31,0.53,5565,3,False
749554,34004463,230.6,449.57,0.3,1184,5,True
484413,20076943,478.62,579.25,0.55,6595,4,False
126109,32229225,471.73,2150.48,0.48,7030,4,False
924378,86181740,706.06,1736.1,0.39,344,5,False
394992,39498205,758.52,4794.62,0.97,1365,2,False
728117,72083566,624.03,647.65,0.16,5594,3,True
291797,88334609,988.32,2849.32,0.86,5924,3,True
590521,40843834,1.26,7.9,0.58,8417,5,True
540004,47946435,68.81,69.36,0.28,856,4,False
410079,42128857,224.38,499.16,0.92,5064,3,True
218801,89749808,385.8,1816.36,0.95,3327,5,True
340667,48982049,341.04,341.04,0.05,4383,1,False
266877,56764344,997.25,1148.24,0.17,2971,5,True
969252,89610574,787.22,6026.62,0.64,5426,5,False
757607,43559163,850.35,3068.1,0.77,8013,4,True
470201,99887909,202.64,635.63,0.81,9225,5,True
932843,21447614,631.77,726.67,0.26,3597,2,True
710716,27947205,706.48,730.23,0.36,1794,5,True
554834,16301235,513.92,537.31,0.29,4242,1,False
740546,26995972,481.48,1026.08,0.64,8963,2,True
957151,72893561,442.73,3204.26,0.73,8415,5,False
535859,69124657,883.21,2055.7,0.15,2972,1,False
373917,99661445,438.63,1631.6,0.02,5941,3,False
569990,32963085,38.84,38.84,0.51,8197,2,True
678005,49787301,348.67,1609.4,0.46,9539,1,False
781819,59779014,628.97,628.97,0.57,3385,5,True
728903,48735228,732.73,2468.27,0.07,7037,5,True
809635,45472666,177.59,435.67,0.37,1038,2,True
910894,81195893,545.61,1949.26,0.01,683,5,True
258692,79034106,271.28,1266.97,0.3,1750,1,False
741318,83689927,961.23,2863.53,0.6,9111,4,True
996737,31367812,302.63,311.74,0.21,1977,2,False
600595,81881923,828.71,3512.94,0.0,9584,4,True
236430,60677735,680.52,965.19,0.98,6042,3,True
990721,55447954,798.91,1442.1,0.67,3694,2,False
385971,31442763,708.77,2458.01,0.17,3627,3,False
691560,19892671,31.75,231.73,0.44,4692,4,True
207995,66214264,618.91,1287.83,0.73,6696,4,True
197468,26113556,90.42,257.47,0.37,7672,3,False
132425,90606907,454.45,1211.17,0.88,6482,4,True
959869,94074421,662.14,1391.88,0.93,9925,1,False
747809,69613839,747.35,1694.84,0.83,3613,3,False
719312,18041612,290.57,685.96,0.15,2020,2,True
721985,51614810,989.44,2083.29,0.45,462,2,False
338383,18811683,659.84,659.84,0.3,4336,2,False
981098,98171469,245.61,695.85,0.37,9770,2,False
201965,32196389,277.92,1186.14,0.37,8126,2,True
718840,96908648,916.06,2878.22,0.55,6547,2,False
550526,52388589,764.83,1121.53,0.62,5588,1,False
966652,42525450,638.96,4723.79,0.95,6195,5,True
654227,87493402,131.82,131.82,0.32,3003,1,False
238481,60957197,657.62,994.96,0.7,1683,3,True
503169,20188487,713.45,1051.67,0.88,2682,1,True
111306,85713032,394.79,1558.89,0.76,7452,5,False
795244,33379032,73.45,82.5,0.96,4235,4,False
